TO,FROM,TOTALVOLUME,ADDRESSESCOUNT,ID,SYMBOL,PARTNER_SYMBOL,TIME,MERGE_KEY
0.001,0.0,4632.58135044,22781975,1182,BTC,BTC,1678233600,1678233600_0.0_0.001
0.01,0.001,38883.61863515,10377952,1182,BTC,BTC,1678233600,1678233600_0.001_0.01
0.1,0.01,247235.98345744,7343610,1182,BTC,BTC,1678233600,1678233600_0.01_0.1
1.0,0.1,1014569.80546345,3262034,1182,BTC,BTC,1678233600,1678233600_0.1_1.0
10.0,1.0,2070845.6431606,828810,1182,BTC,BTC,1678233600,1678233600_1.0_10.0
100.0,10.0,4425592.30410294,139572,1182,BTC,BTC,1678233600,1678233600_10.0_100.0
1000.0,100.0,3908442.93835917,14046,1182,BTC,BTC,1678233600,1678233600_100.0_1000.0
10000.0,1000.0,4596561.38062198,1907,1182,BTC,BTC,1678233600,1678233600_1000.0_10000.0
100000.0,10000.0,2342032.25811091,111,1182,BTC,BTC,1678233600,1678233600_10000.0_100000.0
0.0,100000.0,663305.79177978,4,1182,BTC,BTC,1678233600,1678233600_100000.0_0.0
0.001,0.0,4642.88129668,22814449,1182,BTC,BTC,1678320000,1678320000_0.0_0.001
0.01,0.001,39027.20949212,10421652,1182,BTC,BTC,1678320000,1678320000_0.001_0.01
0.1,0.01,247556.3984045,7354917,1182,BTC,BTC,1678320000,1678320000_0.01_0.1
1.0,0.1,1014980.5014385,3263667,1182,BTC,BTC,1678320000,1678320000_0.1_1.0
10.0,1.0,2071083.23825323,828881,1182,BTC,BTC,1678320000,1678320000_1.0_10.0
100.0,10.0,4427696.95503678,139572,1182,BTC,BTC,1678320000,1678320000_10.0_100.0
1000.0,100.0,3905170.21242191,14018,1182,BTC,BTC,1678320000,1678320000_100.0_1000.0
10000.0,1000.0,4590721.77570207,1902,1182,BTC,BTC,1678320000,1678320000_1000.0_10000.0
100000.0,10000.0,2348761.09121629,111,1182,BTC,BTC,1678320000,1678320000_10000.0_100000.0
0.0,100000.0,663305.79177978,4,1182,BTC,BTC,1678320000,1678320000_100000.0_0.0
0.001,0.0,4652.23917248,22847933,1182,BTC,BTC,1678406400,1678406400_0.0_0.001
0.01,0.001,39196.5594095,10478770,1182,BTC,BTC,1678406400,1678406400_0.001_0.01
0.1,0.01,248178.27856919,7376122,1182,BTC,BTC,1678406400,1678406400_0.01_0.1
1.0,0.1,1016351.73405968,3268698,1182,BTC,BTC,1678406400,1678406400_0.1_1.0
10.0,1.0,2073655.92460726,829776,1182,BTC,BTC,1678406400,1678406400_1.0_10.0
100.0,10.0,4428516.67711265,139531,1182,BTC,BTC,1678406400,1678406400_10.0_100.0
1000.0,100.0,3919351.29975114,14051,1182,BTC,BTC,1678406400,1678406400_100.0_1000.0
10000.0,1000.0,4584161.24640548,1899,1182,BTC,BTC,1678406400,1678406400_1000.0_10000.0
100000.0,10000.0,2336426.3041747,111,1182,BTC,BTC,1678406400,1678406400_10000.0_100000.0
0.0,100000.0,663305.79177978,4,1182,BTC,BTC,1678406400,1678406400_100000.0_0.0
0.001,0.0,4661.51599545,22872592,1182,BTC,BTC,1678492800,1678492800_0.0_0.001
0.01,0.001,39265.26087765,10499659,1182,BTC,BTC,1678492800,1678492800_0.001_0.01
0.1,0.01,248526.07001794,7383878,1182,BTC,BTC,1678492800,1678492800_0.01_0.1
1.0,0.1,1018549.11483933,3275509,1182,BTC,BTC,1678492800,1678492800_0.1_1.0
10.0,1.0,2078854.29526197,831750,1182,BTC,BTC,1678492800,1678492800_1.0_10.0
100.0,10.0,4433332.09246588,139665,1182,BTC,BTC,1678492800,1678492800_10.0_100.0
1000.0,100.0,3921706.06599272,14068,1182,BTC,BTC,1678492800,1678492800_100.0_1000.0
10000.0,1000.0,4586643.09668903,1896,1182,BTC,BTC,1678492800,1678492800_1000.0_10000.0
100000.0,10000.0,2319984.00112211,110,1182,BTC,BTC,1678492800,1678492800_10000.0_100000.0
0.0,100000.0,663305.79177978,4,1182,BTC,BTC,1678492800,1678492800_100000.0_0.0
0.001,0.0,4668.49502233,22895368,1182,BTC,BTC,1678579200,1678579200_0.0_0.001
0.01,0.001,39155.0561051,10464719,1182,BTC,BTC,1678579200,1678579200_0.001_0.01
0.1,0.01,248647.3221402,7384271,1182,BTC,BTC,1678579200,1678579200_0.01_0.1
1.0,0.1,1019707.58871473,3279060,1182,BTC,BTC,1678579200,1678579200_0.1_1.0
10.0,1.0,2080437.57084932,832558,1182,BTC,BTC,1678579200,1678579200_1.0_10.0
100.0,10.0,4436197.77085574,139761,1182,BTC,BTC,1678579200,1678579200_10.0_100.0
1000.0,100.0,3921703.42800498,14075,1182,BTC,BTC,1678579200,1678579200_100.0_1000.0
10000.0,1000.0,4579427.60448299,1896,1182,BTC,BTC,1678579200,1678579200_1000.0_10000.0
100000.0,10000.0,2322582.92221683,110,1182,BTC,BTC,1678579200,1678579200_10000.0_100000.0
0.0,100000.0,663305.79664964,4,1182,BTC,BTC,1678579200,1678579200_100000.0_0.0
0.001,0.0,4683.07073703,22930646,1182,BTC,BTC,1678665600,1678665600_0.0_0.001
0.01,0.001,39209.64110394,10472139,1182,BTC,BTC,1678665600,1678665600_0.001_0.01
0.1,0.01,248957.14244678,7394378,1182,BTC,BTC,1678665600,1678665600_0.01_0.1
1.0,0.1,1019702.56096155,3279054,1182,BTC,BTC,1678665600,1678665600_0.1_1.0
10.0,1.0,2081003.24633265,832788,1182,BTC,BTC,1678665600,1678665600_1.0_10.0
100.0,10.0,4434740.60948364,139725,1182,BTC,BTC,1678665600,1678665600_10.0_100.0
1000.0,100.0,3925858.47323969,14094,1182,BTC,BTC,1678665600,1678665600_100.0_1000.0
10000.0,1000.0,4555871.78000307,1897,1182,BTC,BTC,1678665600,1678665600_1000.0_10000.0
100000.0,10000.0,2343482.48406951,110,1182,BTC,BTC,1678665600,1678665600_10000.0_100000.0
0.0,100000.0,663305.796664,4,1182,BTC,BTC,1678665600,1678665600_100000.0_0.0
0.001,0.0,4696.14653779,22965379,1182,BTC,BTC,1678752000,1678752000_0.0_0.001
0.01,0.001,39260.42252894,10485272,1182,BTC,BTC,1678752000,1678752000_0.001_0.01
0.1,0.01,248678.17854071,7394096,1182,BTC,BTC,1678752000,1678752000_0.01_0.1
1.0,0.1,1018623.20233279,3274928,1182,BTC,BTC,1678752000,1678752000_0.1_1.0
10.0,1.0,2077801.83926878,831974,1182,BTC,BTC,1678752000,1678752000_1.0_10.0
100.0,10.0,4436440.36330757,139811,1182,BTC,BTC,1678752000,1678752000_10.0_100.0
1000.0,100.0,3928166.92545308,14095,1182,BTC,BTC,1678752000,1678752000_100.0_1000.0
10000.0,1000.0,4549805.81048697,1897,1182,BTC,BTC,1678752000,1678752000_1000.0_10000.0
100000.0,10000.0,2350948.61992123,110,1182,BTC,BTC,1678752000,1678752000_10000.0_100000.0
0.0,100000.0,663305.796664,4,1182,BTC,BTC,1678752000,1678752000_100000.0_0.0
0.001,0.0,4709.61321083,22997638,1182,BTC,BTC,1678838400,1678838400_0.0_0.001
0.01,0.001,39347.79599905,10511538,1182,BTC,BTC,1678838400,1678838400_0.001_0.01
0.1,0.01,248870.80045402,7401959,1182,BTC,BTC,1678838400,1678838400_0.01_0.1
1.0,0.1,1018140.82999209,3273630,1182,BTC,BTC,1678838400,1678838400_0.1_1.0
10.0,1.0,2075834.77119939,830511,1182,BTC,BTC,1678838400,1678838400_1.0_10.0
100.0,10.0,4437528.74228933,139965,1182,BTC,BTC,1678838400,1678838400_10.0_100.0
1000.0,100.0,3929930.14712578,14097,1182,BTC,BTC,1678838400,1678838400_100.0_1000.0
10000.0,1000.0,4548626.815131,1902,1182,BTC,BTC,1678838400,1678838400_1000.0_10000.0
100000.0,10000.0,2352350.74216637,110,1182,BTC,BTC,1678838400,1678838400_10000.0_100000.0
0.0,100000.0,663305.797474,4,1182,BTC,BTC,1678838400,1678838400_100000.0_0.0
0.001,0.0,4730.72575331,23044241,1182,BTC,BTC,1678924800,1678924800_0.0_0.001
0.01,0.001,39491.13458563,10565529,1182,BTC,BTC,1678924800,1678924800_0.001_0.01
0.1,0.01,249303.23923786,7413604,1182,BTC,BTC,1678924800,1678924800_0.01_0.1
1.0,0.1,1018835.08493204,3276234,1182,BTC,BTC,1678924800,1678924800_0.1_1.0
10.0,1.0,2076511.96547624,830941,1182,BTC,BTC,1678924800,1678924800_1.0_10.0
100.0,10.0,4437565.49319588,139897,1182,BTC,BTC,1678924800,1678924800_10.0_100.0
1000.0,100.0,3927446.45391611,14088,1182,BTC,BTC,1678924800,1678924800_100.0_1000.0
10000.0,1000.0,4553419.71078858,1905,1182,BTC,BTC,1678924800,1678924800_1000.0_10000.0
100000.0,10000.0,2348873.94968221,111,1182,BTC,BTC,1678924800,1678924800_10000.0_100000.0
0.0,100000.0,663305.797474,4,1182,BTC,BTC,1678924800,1678924800_100000.0_0.0
0.001,0.0,4743.84782313,23076977,1182,BTC,BTC,1679011200,1679011200_0.0_0.001
0.01,0.001,39498.51504092,10581068,1182,BTC,BTC,1679011200,1679011200_0.001_0.01
0.1,0.01,249060.1427209,7404254,1182,BTC,BTC,1679011200,1679011200_0.01_0.1
1.0,0.1,1018923.21569356,3277328,1182,BTC,BTC,1679011200,1679011200_0.1_1.0
10.0,1.0,2076335.7222154,830944,1182,BTC,BTC,1679011200,1679011200_1.0_10.0
100.0,10.0,4432054.95623844,139743,1182,BTC,BTC,1679011200,1679011200_10.0_100.0
1000.0,100.0,3932888.45117647,14097,1182,BTC,BTC,1679011200,1679011200_100.0_1000.0
10000.0,1000.0,4555905.11560447,1910,1182,BTC,BTC,1679011200,1679011200_1000.0_10000.0
100000.0,10000.0,2347686.54105457,111,1182,BTC,BTC,1679011200,1679011200_10000.0_100000.0
0.0,100000.0,663305.797474,4,1182,BTC,BTC,1679011200,1679011200_100000.0_0.0
0.001,0.0,4753.47247024,23092338,1182,BTC,BTC,1679097600,1679097600_0.0_0.001
0.01,0.001,39538.73642921,10596596,1182,BTC,BTC,1679097600,1679097600_0.001_0.01
0.1,0.01,249095.86790385,7404877,1182,BTC,BTC,1679097600,1679097600_0.01_0.1
1.0,0.1,1018359.61968716,3275565,1182,BTC,BTC,1679097600,1679097600_0.1_1.0
10.0,1.0,2074852.35561106,830732,1182,BTC,BTC,1679097600,1679097600_1.0_10.0
100.0,10.0,4432099.82944387,139716,1182,BTC,BTC,1679097600,1679097600_10.0_100.0
1000.0,100.0,3927460.27995892,14074,1182,BTC,BTC,1679097600,1679097600_100.0_1000.0
10000.0,1000.0,4558986.61461064,1911,1182,BTC,BTC,1679097600,1679097600_1000.0_10000.0
100000.0,10000.0,2352962.23145291,111,1182,BTC,BTC,1679097600,1679097600_10000.0_100000.0
0.0,100000.0,663305.797474,4,1182,BTC,BTC,1679097600,1679097600_100000.0_0.0
0.001,0.0,4767.4117581,23124293,1182,BTC,BTC,1679184000,1679184000_0.0_0.001
0.01,0.001,39605.91745913,10618250,1182,BTC,BTC,1679184000,1679184000_0.001_0.01
0.1,0.01,249108.45022182,7405136,1182,BTC,BTC,1679184000,1679184000_0.01_0.1
1.0,0.1,1018844.33059813,3276771,1182,BTC,BTC,1679184000,1679184000_0.1_1.0
10.0,1.0,2075353.3946141,830996,1182,BTC,BTC,1679184000,1679184000_1.0_10.0
100.0,10.0,4432359.76492046,139716,1182,BTC,BTC,1679184000,1679184000_10.0_100.0
1000.0,100.0,3928108.98195628,14083,1182,BTC,BTC,1679184000,1679184000_100.0_1000.0
10000.0,1000.0,4554001.49575987,1913,1182,BTC,BTC,1679184000,1679184000_1000.0_10000.0
100000.0,10000.0,2356884.26027997,112,1182,BTC,BTC,1679184000,1679184000_10000.0_100000.0
0.0,100000.0,663305.797474,4,1182,BTC,BTC,1679184000,1679184000_100000.0_0.0
0.001,0.0,4780.06433233,23161170,1182,BTC,BTC,1679270400,1679270400_0.0_0.001
0.01,0.001,39467.80415152,10590253,1182,BTC,BTC,1679270400,1679270400_0.001_0.01
0.1,0.01,249137.35599726,7405989,1182,BTC,BTC,1679270400,1679270400_0.01_0.1
1.0,0.1,1019335.28922436,3277989,1182,BTC,BTC,1679270400,1679270400_0.1_1.0
10.0,1.0,2075764.51376957,831145,1182,BTC,BTC,1679270400,1679270400_1.0_10.0
100.0,10.0,4432920.82461335,139770,1182,BTC,BTC,1679270400,1679270400_10.0_100.0
1000.0,100.0,3923831.30395934,14071,1182,BTC,BTC,1679270400,1679270400_100.0_1000.0
10000.0,1000.0,4566516.86036218,1916,1182,BTC,BTC,1679270400,1679270400_1000.0_10000.0
100000.0,10000.0,2318242.39115795,111,1182,BTC,BTC,1679270400,1679270400_10000.0_100000.0
0.0,100000.0,693305.897474,4,1182,BTC,BTC,1679270400,1679270400_100000.0_0.0
0.001,0.0,4783.42130093,23183161,1182,BTC,BTC,1679356800,1679356800_0.0_0.001
0.01,0.001,39479.93222425,10578817,1182,BTC,BTC,1679356800,1679356800_0.001_0.01
0.1,0.01,249445.88767987,7415818,1182,BTC,BTC,1679356800,1679356800_0.01_0.1
1.0,0.1,1020014.14616339,3280684,1182,BTC,BTC,1679356800,1679356800_0.1_1.0
10.0,1.0,2077354.69741469,831687,1182,BTC,BTC,1679356800,1679356800_1.0_10.0
100.0,10.0,4432374.17180389,139755,1182,BTC,BTC,1679356800,1679356800_10.0_100.0
1000.0,100.0,3928330.16983257,14069,1182,BTC,BTC,1679356800,1679356800_100.0_1000.0
10000.0,1000.0,4562723.33579975,1911,1182,BTC,BTC,1679356800,1679356800_1000.0_10000.0
100000.0,10000.0,2316396.89534852,111,1182,BTC,BTC,1679356800,1679356800_10000.0_100000.0
0.0,100000.0,693305.897474,4,1182,BTC,BTC,1679356800,1679356800_100000.0_0.0
0.001,0.0,4794.77689137,23236396,1182,BTC,BTC,1679443200,1679443200_0.0_0.001
0.01,0.001,39556.97885855,10607985,1182,BTC,BTC,1679443200,1679443200_0.001_0.01
0.1,0.01,249024.85219372,7409481,1182,BTC,BTC,1679443200,1679443200_0.01_0.1
1.0,0.1,1019957.46392766,3279564,1182,BTC,BTC,1679443200,1679443200_0.1_1.0
10.0,1.0,2076818.45825386,831553,1182,BTC,BTC,1679443200,1679443200_1.0_10.0
100.0,10.0,4431231.82658545,139693,1182,BTC,BTC,1679443200,1679443200_10.0_100.0
1000.0,100.0,3925902.56270512,14056,1182,BTC,BTC,1679443200,1679443200_100.0_1000.0
10000.0,1000.0,4566305.16760457,1911,1182,BTC,BTC,1679443200,1679443200_1000.0_10000.0
100000.0,10000.0,2318304.32054756,111,1182,BTC,BTC,1679443200,1679443200_10000.0_100000.0
0.0,100000.0,693305.897474,4,1182,BTC,BTC,1679443200,1679443200_100000.0_0.0
0.001,0.0,4804.81567736,23273988,1182,BTC,BTC,1679529600,1679529600_0.0_0.001
0.01,0.001,39640.16474441,10639473,1182,BTC,BTC,1679529600,1679529600_0.001_0.01
0.1,0.01,249211.66832418,7414294,1182,BTC,BTC,1679529600,1679529600_0.01_0.1
1.0,0.1,1021308.75241159,3284200,1182,BTC,BTC,1679529600,1679529600_0.1_1.0
10.0,1.0,2078510.794814,832304,1182,BTC,BTC,1679529600,1679529600_1.0_10.0
100.0,10.0,4433239.48318193,139781,1182,BTC,BTC,1679529600,1679529600_10.0_100.0
1000.0,100.0,3916237.23143611,14043,1182,BTC,BTC,1679529600,1679529600_100.0_1000.0
10000.0,1000.0,4547976.65058928,1914,1182,BTC,BTC,1679529600,1679529600_1000.0_10000.0
100000.0,10000.0,2342110.59634437,113,1182,BTC,BTC,1679529600,1679529600_10000.0_100000.0
0.0,100000.0,693305.89751863,4,1182,BTC,BTC,1679529600,1679529600_100000.0_0.0
0.001,0.0,4815.43360496,23309687,1182,BTC,BTC,1679616000,1679616000_0.0_0.001
0.01,0.001,39799.24629229,10687908,1182,BTC,BTC,1679616000,1679616000_0.001_0.01
0.1,0.01,249914.36074463,7436239,1182,BTC,BTC,1679616000,1679616000_0.01_0.1
1.0,0.1,1022719.83968699,3289719,1182,BTC,BTC,1679616000,1679616000_0.1_1.0
10.0,1.0,2081527.31465283,833471,1182,BTC,BTC,1679616000,1679616000_1.0_10.0
100.0,10.0,4434146.84975787,139817,1182,BTC,BTC,1679616000,1679616000_10.0_100.0
1000.0,100.0,3927752.95004513,14088,1182,BTC,BTC,1679616000,1679616000_100.0_1000.0
10000.0,1000.0,4533437.18378085,1903,1182,BTC,BTC,1679616000,1679616000_1000.0_10000.0
100000.0,10000.0,2339939.47895768,113,1182,BTC,BTC,1679616000,1679616000_10000.0_100000.0
0.0,100000.0,693305.89751863,4,1182,BTC,BTC,1679616000,1679616000_100000.0_0.0
0.001,0.0,4824.3958658,23339863,1182,BTC,BTC,1679702400,1679702400_0.0_0.001
0.01,0.001,39790.34248077,10695963,1182,BTC,BTC,1679702400,1679702400_0.001_0.01
0.1,0.01,249893.13012913,7433542,1182,BTC,BTC,1679702400,1679702400_0.01_0.1
1.0,0.1,1022500.67082392,3288805,1182,BTC,BTC,1679702400,1679702400_0.1_1.0
10.0,1.0,2081897.30366841,833630,1182,BTC,BTC,1679702400,1679702400_1.0_10.0
100.0,10.0,4434473.17604051,139843,1182,BTC,BTC,1679702400,1679702400_10.0_100.0
1000.0,100.0,3922261.19057091,14077,1182,BTC,BTC,1679702400,1679702400_100.0_1000.0
10000.0,1000.0,4533971.36789432,1902,1182,BTC,BTC,1679702400,1679702400_1000.0_10000.0
100000.0,10000.0,2345347.33004946,113,1182,BTC,BTC,1679702400,1679702400_10000.0_100000.0
0.0,100000.0,693305.89751863,4,1182,BTC,BTC,1679702400,1679702400_100000.0_0.0
0.001,0.0,4833.57318535,23355400,1182,BTC,BTC,1679788800,1679788800_0.0_0.001
0.01,0.001,39863.38119248,10724375,1182,BTC,BTC,1679788800,1679788800_0.001_0.01
0.1,0.01,249712.91535814,7430833,1182,BTC,BTC,1679788800,1679788800_0.01_0.1
1.0,0.1,1022958.6518071,3289358,1182,BTC,BTC,1679788800,1679788800_0.1_1.0
10.0,1.0,2082517.52792303,833871,1182,BTC,BTC,1679788800,1679788800_1.0_10.0
100.0,10.0,4435081.69036324,139878,1182,BTC,BTC,1679788800,1679788800_10.0_100.0
1000.0,100.0,3918224.79308676,14062,1182,BTC,BTC,1679788800,1679788800_100.0_1000.0
10000.0,1000.0,4534955.04940553,1902,1182,BTC,BTC,1679788800,1679788800_1000.0_10000.0
100000.0,10000.0,2347711.3252016,113,1182,BTC,BTC,1679788800,1679788800_10000.0_100000.0
0.0,100000.0,693305.89751863,4,1182,BTC,BTC,1679788800,1679788800_100000.0_0.0
0.001,0.0,4833.95836067,23366502,1182,BTC,BTC,1679875200,1679875200_0.0_0.001
0.01,0.001,39641.87176232,10631501,1182,BTC,BTC,1679875200,1679875200_0.001_0.01
0.1,0.01,249853.64150691,7431484,1182,BTC,BTC,1679875200,1679875200_0.01_0.1
1.0,0.1,1024330.48533455,3293462,1182,BTC,BTC,1679875200,1679875200_0.1_1.0
10.0,1.0,2083913.13301311,834506,1182,BTC,BTC,1679875200,1679875200_1.0_10.0
100.0,10.0,4437455.77803113,139868,1182,BTC,BTC,1679875200,1679875200_10.0_100.0
1000.0,100.0,3914147.12780186,14056,1182,BTC,BTC,1679875200,1679875200_100.0_1000.0
10000.0,1000.0,4557263.97257189,1907,1182,BTC,BTC,1679875200,1679875200_1000.0_10000.0
100000.0,10000.0,2325343.93914079,112,1182,BTC,BTC,1679875200,1679875200_10000.0_100000.0
0.0,100000.0,693305.89751863,4,1182,BTC,BTC,1679875200,1679875200_100000.0_0.0
0.001,0.0,4834.35192527,23363444,1182,BTC,BTC,1679961600,1679961600_0.0_0.001
0.01,0.001,39680.75271558,10637486,1182,BTC,BTC,1679961600,1679961600_0.001_0.01
0.1,0.01,249721.6734874,7430460,1182,BTC,BTC,1679961600,1679961600_0.01_0.1
1.0,0.1,1025100.33625802,3295570,1182,BTC,BTC,1679961600,1679961600_0.1_1.0
10.0,1.0,2085658.41551664,835152,1182,BTC,BTC,1679961600,1679961600_1.0_10.0
100.0,10.0,4436802.45827781,139844,1182,BTC,BTC,1679961600,1679961600_10.0_100.0
1000.0,100.0,3913773.38929546,14044,1182,BTC,BTC,1679961600,1679961600_100.0_1000.0
10000.0,1000.0,4565194.97903238,1908,1182,BTC,BTC,1679961600,1679961600_1000.0_10000.0
100000.0,10000.0,2316855.05101467,111,1182,BTC,BTC,1679961600,1679961600_10000.0_100000.0
0.0,100000.0,693305.89751863,4,1182,BTC,BTC,1679961600,1679961600_100000.0_0.0
0.001,0.0,4840.73600038,23384638,1182,BTC,BTC,1680048000,1680048000_0.0_0.001
0.01,0.001,39713.47486252,10653175,1182,BTC,BTC,1680048000,1680048000_0.001_0.01
0.1,0.01,249993.00364437,7438118,1182,BTC,BTC,1680048000,1680048000_0.01_0.1
1.0,0.1,1025685.49985526,3297561,1182,BTC,BTC,1680048000,1680048000_0.1_1.0
10.0,1.0,2086228.12360064,835480,1182,BTC,BTC,1680048000,1680048000_1.0_10.0
100.0,10.0,4435874.42050605,139788,1182,BTC,BTC,1680048000,1680048000_10.0_100.0
1000.0,100.0,3912942.3312088,14036,1182,BTC,BTC,1680048000,1680048000_100.0_1000.0
10000.0,1000.0,4558294.9419958,1907,1182,BTC,BTC,1680048000,1680048000_1000.0_10000.0
100000.0,10000.0,2324967.62584941,112,1182,BTC,BTC,1680048000,1680048000_10000.0_100000.0
0.0,100000.0,693305.89751863,4,1182,BTC,BTC,1680048000,1680048000_100000.0_0.0
0.001,0.0,4848.73963527,23402219,1182,BTC,BTC,1680134400,1680134400_0.0_0.001
0.01,0.001,39689.29535218,10655117,1182,BTC,BTC,1680134400,1680134400_0.001_0.01
0.1,0.01,249992.85162688,7435844,1182,BTC,BTC,1680134400,1680134400_0.01_0.1
1.0,0.1,1025933.93492586,3298224,1182,BTC,BTC,1680134400,1680134400_0.1_1.0
10.0,1.0,2086212.24209123,835484,1182,BTC,BTC,1680134400,1680134400_1.0_10.0
100.0,10.0,4437074.41382987,139845,1182,BTC,BTC,1680134400,1680134400_10.0_100.0
1000.0,100.0,3906223.29280573,14017,1182,BTC,BTC,1680134400,1680134400_100.0_1000.0
10000.0,1000.0,4543248.69513391,1908,1182,BTC,BTC,1680134400,1680134400_1000.0_10000.0
100000.0,10000.0,2366285.44333987,114,1182,BTC,BTC,1680134400,1680134400_10000.0_100000.0
0.0,100000.0,673305.89630106,4,1182,BTC,BTC,1680134400,1680134400_100000.0_0.0
0.001,0.0,4847.89699998,23408656,1182,BTC,BTC,1680220800,1680220800_0.0_0.001
0.01,0.001,39725.29416323,10667629,1182,BTC,BTC,1680220800,1680220800_0.001_0.01
0.1,0.01,250470.9797565,7450290,1182,BTC,BTC,1680220800,1680220800_0.01_0.1
1.0,0.1,1026908.6201326,3301459,1182,BTC,BTC,1680220800,1680220800_0.1_1.0
10.0,1.0,2086651.36788607,835685,1182,BTC,BTC,1680220800,1680220800_1.0_10.0
100.0,10.0,4437413.03343117,139849,1182,BTC,BTC,1680220800,1680220800_10.0_100.0
1000.0,100.0,3908055.19903634,14008,1182,BTC,BTC,1680220800,1680220800_100.0_1000.0
10000.0,1000.0,4549763.67914984,1906,1182,BTC,BTC,1680220800,1680220800_1000.0_10000.0
100000.0,10000.0,2356554.08818507,113,1182,BTC,BTC,1680220800,1680220800_10000.0_100000.0
0.0,100000.0,673305.89630106,4,1182,BTC,BTC,1680220800,1680220800_100000.0_0.0
0.001,0.0,4835.46342486,23424152,1182,BTC,BTC,1680307200,1680307200_0.0_0.001
0.01,0.001,39694.47873441,10647293,1182,BTC,BTC,1680307200,1680307200_0.001_0.01
0.1,0.01,250614.12281188,7456167,1182,BTC,BTC,1680307200,1680307200_0.01_0.1
1.0,0.1,1027119.56388757,3302171,1182,BTC,BTC,1680307200,1680307200_0.1_1.0
10.0,1.0,2087094.80261492,835914,1182,BTC,BTC,1680307200,1680307200_1.0_10.0
100.0,10.0,4437891.64102157,139859,1182,BTC,BTC,1680307200,1680307200_10.0_100.0
1000.0,100.0,3906708.22127832,14008,1182,BTC,BTC,1680307200,1680307200_100.0_1000.0
10000.0,1000.0,4539189.55066765,1905,1182,BTC,BTC,1680307200,1680307200_1000.0_10000.0
100000.0,10000.0,2368117.31392927,114,1182,BTC,BTC,1680307200,1680307200_10000.0_100000.0
0.0,100000.0,673305.89667141,4,1182,BTC,BTC,1680307200,1680307200_100000.0_0.0
0.001,0.0,4808.6893184,23413215,1182,BTC,BTC,1680393600,1680393600_0.0_0.001
0.01,0.001,39631.90193946,10604185,1182,BTC,BTC,1680393600,1680393600_0.001_0.01
0.1,0.01,250271.2956832,7446394,1182,BTC,BTC,1680393600,1680393600_0.01_0.1
1.0,0.1,1027114.61637726,3302128,1182,BTC,BTC,1680393600,1680393600_0.1_1.0
10.0,1.0,2087570.96635426,836149,1182,BTC,BTC,1680393600,1680393600_1.0_10.0
100.0,10.0,4439297.76076137,139964,1182,BTC,BTC,1680393600,1680393600_10.0_100.0
1000.0,100.0,3904238.62814232,14001,1182,BTC,BTC,1680393600,1680393600_100.0_1000.0
10000.0,1000.0,4540354.86159731,1906,1182,BTC,BTC,1680393600,1680393600_1000.0_10000.0
100000.0,10000.0,2368907.68803727,114,1182,BTC,BTC,1680393600,1680393600_10000.0_100000.0
0.0,100000.0,673305.89683101,4,1182,BTC,BTC,1680393600,1680393600_100000.0_0.0
0.001,0.0,4815.85071354,23439118,1182,BTC,BTC,1680480000,1680480000_0.0_0.001
0.01,0.001,39626.98675478,10589628,1182,BTC,BTC,1680480000,1680480000_0.001_0.01
0.1,0.01,250664.19174697,7457511,1182,BTC,BTC,1680480000,1680480000_0.01_0.1
1.0,0.1,1027876.80264967,3305022,1182,BTC,BTC,1680480000,1680480000_0.1_1.0
10.0,1.0,2088467.21932403,836497,1182,BTC,BTC,1680480000,1680480000_1.0_10.0
100.0,10.0,4440763.70645388,139997,1182,BTC,BTC,1680480000,1680480000_10.0_100.0
1000.0,100.0,3903935.9482453,14000,1182,BTC,BTC,1680480000,1680480000_100.0_1000.0
10000.0,1000.0,4536987.35223378,1908,1182,BTC,BTC,1680480000,1680480000_1000.0_10000.0
100000.0,10000.0,2369877.09997798,114,1182,BTC,BTC,1680480000,1680480000_10000.0_100000.0
0.0,100000.0,673305.89694193,4,1182,BTC,BTC,1680480000,1680480000_100000.0_0.0
0.001,0.0,4811.59894613,23467813,1182,BTC,BTC,1680566400,1680566400_0.0_0.001
0.01,0.001,39593.98237287,10572945,1182,BTC,BTC,1680566400,1680566400_0.001_0.01
0.1,0.01,251078.51315111,7468763,1182,BTC,BTC,1680566400,1680566400_0.01_0.1
